719,Usuario719,user719,senha719,gerente
720,Usuario720,user720,senha720,funcionario
721,Usuario721,user721,senha721,cliente
722,Usuario722,user722,senha722,estagiario
723,Usuario723,user723,senha723,funcionario
724,Usuario724,user724,senha724,gerente
725,Usuario725,user725,senha725,estagiario
726,Usuario726,user726,senha726,gerente
727,Usuario727,user727,senha727,gerente
728,Usuario728,user728,senha728,estagiario
729,Usuario729,user729,senha729,estagiario
730,Usuario730,user730,senha730,cliente
731,Usuario731,user731,senha731,gerente
732,Usuario732,user732,senha732,cliente
733,Usuario733,user733,senha733,funcionario
734,Usuario734,user734,senha734,cliente
735,Usuario735,user735,senha735,gerente
736,Usuario736,user736,senha736,estagiario
737,Usuario737,user737,senha737,gerente
738,Usuario738,user738,senha738,gerente
739,Usuario739,user739,senha739,gerente
740,Usuario740,user740,senha740,gerente
741,Usuario741,user741,senha741,cliente
742,Usuario742,user742,senha742,cliente
743,Usuario743,user743,senha743,gerente
744,Usuario744,user744,senha744,cliente
745,Usuario745,user745,senha745,funcionario
746,Usuario746,user746,senha746,gerente
747,Usuario747,user747,senha747,estagiario
748,Usuario748,user748,senha748,gerente
749,Usuario749,user749,senha749,estagiario
750,Usuario750,user750,senha750,cliente
751,Usuario751,user751,senha751,estagiario
752,Usuario752,user752,senha752,estagiario
753,Usuario753,user753,senha753,funcionario
754,Usuario754,user754,senha754,cliente
755,Usuario755,user755,senha755,gerente
756,Usuario756,user756,senha756,estagiario
757,Usuario757,user757,senha757,gerente
758,Usuario758,user758,senha758,cliente
759,Usuario759,user759,senha759,cliente
760,Usuario760,user760,senha760,cliente
761,Usuario761,user761,senha761,funcionario
762,Usuario762,user762,senha762,funcionario
763,Usuario763,user763,senha763,gerente
764,Usuario764,user764,senha764,funcionario
765,Usuario765,user765,senha765,estagiario
766,Usuario766,user766,senha766,funcionario
767,Usuario767,user767,senha767,gerente
768,Usuario768,user768,senha768,cliente
769,Usuario769,user769,senha769,funcionario
770,Usuario770,user770,senha770,gerente
771,Usuario771,user771,senha771,cliente
772,Usuario772,user772,senha772,funcionario
773,Usuario773,user773,senha773,estagiario
774,Usuario774,user774,senha774,cliente
775,Usuario775,user775,senha775,gerente
776,Usuario776,user776,senha776,funcionario
777,Usuario777,user777,senha777,gerente
778,Usuario778,user778,senha778,cliente
779,Usuario779,user779,senha779,funcionario
780,Usuario780,user780,senha780,gerente
781,Usuario781,user781,senha781,estagiario
782,Usuario782,user782,senha782,gerente
783,Usuario783,user783,senha783,cliente
784,Usuario784,user784,senha784,funcionario
785,Usuario785,user785,senha785,cliente
786,Usuario786,user786,senha786,funcionario
787,Usuario787,user787,senha787,funcionario
788,Usuario788,user788,senha788,gerente
789,Usuario789,user789,senha789,estagiario
790,Usuario790,user790,senha790,estagiario
791,Usuario791,user791,senha791,funcionario
792,Usuario792,user792,senha792,funcionario
793,Usuario793,user793,senha793,estagiario
794,Usuario794,user794,senha794,estagiario
795,Usuario795,user795,senha795,estagiario
796,Usuario796,user796,senha796,funcionario
797,Usuario797,user797,senha797,cliente
798,Usuario798,user798,senha798,cliente
799,Usuario799,user799,senha799,cliente
800,Usuario800,user800,senha800,gerente
801,Usuario801,user801,senha801,cliente
802,Usuario802,user802,senha802,cliente
803,Usuario803,user803,senha803,gerente
804,Usuario804,user804,senha804,cliente
805,Usuario805,user805,senha805,gerente
806,Usuario806,user806,senha806,cliente
807,Usuario807,user807,senha807,funcionario
808,Usuario808,user808,senha808,estagiario
809,Usuario809,user809,senha809,gerente
810,Usuario810,user810,senha810,estagiario
811,Usuario811,user811,senha811,cliente
812,Usuario812,user812,senha812,gerente
813,Usuario813,user813,senha813,gerente
814,Usuario814,user814,senha814,gerente
815,Usuario815,user815,senha815,cliente
816,Usuario816,user816,senha816,cliente
817,Usuario817,user817,senha817,funcionario
818,Usuario818,user818,senha818,funcionario
819,Usuario819,user819,senha819,funcionario
820,Usuario820,user820,senha820,gerente
821,Usuario821,user821,senha821,funcionario
822,Usuario822,user822,senha822,gerente
823,Usuario823,user823,senha823,gerente
824,Usuario824,user824,senha824,cliente
825,Usuario825,user825,senha825,funcionario
826,Usuario826,user826,senha826,funcionario
827,Usuario827,user827,senha827,gerente
828,Usuario828,user828,senha828,estagiario
829,Usuario829,user829,senha829,cliente
830,Usuario830,user830,senha830,gerente
831,Usuario831,user831,senha831,gerente
832,Usuario832,user832,senha832,gerente
833,Usuario833,user833,senha833,estagiario
834,Usuario834,user834,senha834,estagiario
835,Usuario835,user835,senha835,funcionario
836,Usuario836,user836,senha836,cliente
837,Usuario837,user837,senha837,funcionario
838,Usuario838,user838,senha838,gerente
839,Usuario839,user839,senha839,cliente
840,Usuario840,user840,senha840,gerente
841,Usuario841,user841,senha841,funcionario
842,Usuario842,user842,senha842,funcionario
843,Usuario843,user843,senha843,funcionario
844,Usuario844,user844,senha844,funcionario
845,Usuario845,user845,senha845,gerente
846,Usuario846,user846,senha846,estagiario
847,Usuario847,user847,senha847,estagiario
848,Usuario848,user848,senha848,estagiario
849,Usuario849,user849,senha849,gerente
850,Usuario850,user850,senha850,gerente
851,Usuario851,user851,senha851,cliente
852,Usuario852,user852,senha852,funcionario
853,Usuario853,user853,senha853,cliente
854,Usuario854,user854,senha854,estagiario
855,Usuario855,user855,senha855,funcionario
856,Usuario856,user856,senha856,cliente
857,Usuario857,user857,senha857,gerente
858,Usuario858,user858,senha858,cliente
859,Usuario859,user859,senha859,funcionario
860,Usuario860,user860,senha860,funcionario
861,Usuario861,user861,senha861,funcionario
862,Usuario862,user862,senha862,cliente
863,Usuario863,user863,senha863,estagiario
864,Usuario864,user864,senha864,gerente
865,Usuario865,user865,senha865,funcionario
866,Usuario866,user866,senha866,funcionario
867,Usuario867,user867,senha867,gerente
868,Usuario868,user868,senha868,estagiario
869,Usuario869,user869,senha869,cliente
870,Usuario870,user870,senha870,funcionario
871,Usuario871,user871,senha871,estagiario
872,Usuario872,user872,senha872,funcionario
873,Usuario873,user873,senha873,gerente
874,Usuario874,user874,senha874,cliente
875,Usuario875,user875,senha875,cliente
876,Usuario876,user876,senha876,funcionario
877,Usuario877,user877,senha877,gerente
878,Usuario878,user878,senha878,funcionario
879,Usuario879,user879,senha879,cliente
880,Usuario880,user880,senha880,funcionario
881,Usuario881,user881,senha881,funcionario
882,Usuario882,user882,senha882,cliente
883,Usuario883,user883,senha883,funcionario
884,Usuario884,user884,senha884,gerente
885,Usuario885,user885,senha885,gerente
886,Usuario886,user886,senha886,cliente
887,Usuario887,user887,senha887,cliente
888,Usuario888,user888,senha888,gerente
889,Usuario889,user889,senha889,cliente
890,Usuario890,user890,senha890,funcionario
891,Usuario891,user891,senha891,funcionario
892,Usuario892,user892,senha892,estagiario
893,Usuario893,user893,senha893,gerente
894,Usuario894,user894,senha894,gerente
895,Usuario895,user895,senha895,gerente
896,Usuario896,user896,senha896,cliente
897,Usuario897,user897,senha897,cliente
898,Usuario898,user898,senha898,cliente
899,Usuario899,user899,senha899,gerente
900,Usuario900,user900,senha900,funcionario
901,Usuario901,user901,senha901,cliente
902,Usuario902,user902,senha902,funcionario
903,Usuario903,user903,senha903,gerente
904,Usuario904,user904,senha904,gerente
905,Usuario905,user905,senha905,gerente
906,Usuario906,user906,senha906,funcionario
907,Usuario907,user907,senha907,gerente
908,Usuario908,user908,senha908,estagiario
909,Usuario909,user909,senha909,funcionario
910,Usuario910,user910,senha910,gerente
911,Usuario911,user911,senha911,cliente
912,Usuario912,user912,senha912,estagiario
913,Usuario913,user913,senha913,estagiario
914,Usuario914,user914,senha914,estagiario
915,Usuario915,user915,senha915,gerente
916,Usuario916,user916,senha916,cliente
917,Usuario917,user917,senha917,funcionario
918,Usuario918,user918,senha918,estagiario
919,Usuario919,user919,senha919,estagiario
920,Usuario920,user920,senha920,funcionario
921,Usuario921,user921,senha921,gerente
922,Usuario922,user922,senha922,estagiario
923,Usuario923,user923,senha923,estagiario
924,Usuario924,user924,senha924,funcionario
925,Usuario925,user925,senha925,cliente
926,Usuario926,user926,senha926,funcionario
927,Usuario927,user927,senha927,funcionario
928,Usuario928,user928,senha928,estagiario
929,Usuario929,user929,senha929,estagiario
930,Usuario930,user930,senha930,estagiario
931,Usuario931,user931,senha931,cliente
932,Usuario932,user932,senha932,cliente
933,Usuario933,user933,senha933,gerente
934,Usuario934,user934,senha934,funcionario
935,Usuario935,user935,senha935,funcionario
936,Usuario936,user936,senha936,funcionario
937,Usuario937,user937,senha937,estagiario
938,Usuario938,user938,senha938,cliente
939,Usuario939,user939,senha939,gerente
940,Usuario940,user940,senha940,cliente
941,Usuario941,user941,senha941,estagiario
942,Usuario942,user942,senha942,estagiario
943,Usuario943,user943,senha943,gerente
944,Usuario944,user944,senha944,gerente
945,Usuario945,user945,senha945,cliente
946,Usuario946,user946,senha946,estagiario
947,Usuario947,user947,senha947,cliente
948,Usuario948,user948,senha948,funcionario
949,Usuario949,user949,senha949,funcionario
950,Usuario950,user950,senha950,estagiario
951,Usuario951,user951,senha951,estagiario
952,Usuario952,user952,senha952,cliente
953,Usuario953,user953,senha953,funcionario
954,Usuario954,user954,senha954,gerente
955,Usuario955,user955,senha955,cliente
956,Usuario956,user956,senha956,estagiario
957,Usuario957,user957,senha957,funcionario
958,Usuario958,user958,senha958,estagiario
959,Usuario959,user959,senha959,cliente
960,Usuario960,user960,senha960,estagiario
961,Usuario961,user961,senha961,estagiario
962,Usuario962,user962,senha962,gerente
963,Usuario963,user963,senha963,gerente
964,Usuario964,user964,senha964,funcionario
965,Usuario965,user965,senha965,cliente
966,Usuario966,user966,senha966,funcionario
967,Usuario967,user967,senha967,cliente
968,Usuario968,user968,senha968,cliente
969,Usuario969,user969,senha969,cliente
970,Usuario970,user970,senha970,gerente
971,Usuario971,user971,senha971,estagiario
972,Usuario972,user972,senha972,cliente
973,Usuario973,user973,senha973,gerente
974,Usuario974,user974,senha974,gerente
975,Usuario975,user975,senha975,estagiario
976,Usuario976,user976,senha976,gerente
977,Usuario977,user977,senha977,gerente
978,Usuario978,user978,senha978,gerente
979,Usuario979,user979,senha979,funcionario
980,Usuario980,user980,senha980,gerente
981,Usuario981,user981,senha981,estagiario
982,Usuario982,user982,senha982,estagiario
983,Usuario983,user983,senha983,gerente
984,Usuario984,user984,senha984,estagiario
985,Usuario985,user985,senha985,cliente
986,Usuario986,user986,senha986,gerente
987,Usuario987,user987,senha987,gerente
988,Usuario988,user988,senha988,funcionario
989,Usuario989,user989,senha989,cliente
990,Usuario990,user990,senha990,estagiario
991,Usuario991,user991,senha991,funcionario
992,Usuario992,user992,senha992,estagiario
993,Usuario993,user993,senha993,funcionario
994,Usuario994,user994,senha994,funcionario
995,Usuario995,user995,senha995,funcionario
996,Usuario996,user996,senha996,funcionario
997,Usuario997,user997,senha997,gerente
998,Usuario998,user998,senha998,gerente
999,Usuario999,user999,senha999,funcionario
1000,Usuario1000,user1000,senha1000,funcionario
usuario1001,Eberte,eberte,eberte1,gerente
